Date,Close,VIX,returns,volatility,ma10,ma50,momentum,RSI
2015-05-22,2126.06,12.130000114440918,-0.0022363806280129898,0.004335756482317118,2118.652,2096.1828,9.960000000000036,54.39222534355789
2015-05-26,2104.2,14.0600004196167,-0.010335154142642595,0.005293021018458237,2118.5389999999998,2097.1988,-1.1300000000001091,55.7336237747004
2015-05-27,2123.48,13.270000457763672,0.009120904921787637,0.00590033449671807,2120.975,2098.0445999999997,24.360000000000127,65.6414699299689
2015-05-28,2120.79,13.3100004196167,-0.0012675915340863882,0.005934532538855695,2123.206,2098.9748,22.309999999999945,62.29471316085484
2015-05-29,2107.39,13.84000015258789,-0.006338445791358441,0.005261719633957526,2121.835,2099.1326,-13.710000000000036,46.329540665823856
2015-06-01,2111.73,13.970000267028809,0.0020573017741854285,0.0053157977664562575,2120.7349999999997,2099.5818,-11.0,52.851541614685466
2015-06-02,2109.6,14.239999771118164,-0.0010091607056388198,0.005166373503113866,2118.775,2099.6118,-19.59999999999991,54.84557055668575
2015-06-03,2114.07,13.65999984741211,0.0021166434256780875,0.005256024359999914,2117.399,2099.8048,-13.759999999999764,56.961686165937294
2015-06-04,2095.84,14.710000038146973,-0.008660571815416115,0.005838253192609007,2114.398,2099.8916,-30.009999999999764,38.25989960959311
2015-06-05,2092.83,14.210000038146973,-0.001437210626817113,0.0056884849393892805,2110.599,2100.5271999999995,-37.99000000000024,36.27936857562422
2015-06-08,2079.28,15.289999961853027,-0.006495537098383694,0.005881063310217121,2105.921,2100.9898000000003,-46.779999999999745,28.49017580144819
2015-06-09,2080.15,14.470000267028809,0.0004183265556517879,0.0051739567588551015,2103.516,2101.3723999999997,-24.049999999999727,29.36645317638944
2015-06-10,2105.2,13.220000267028809,0.011970467999834084,0.005838274033842473,2101.688,2101.7516,-18.2800000000002,42.55104249332662
2015-06-11,2108.86,12.850000381469728,0.0017370426241117387,0.005892294584706236,2100.495,2102.571,-11.929999999999836,42.00291332847784
2015-06-12,2094.11,13.779999732971191,-0.007018875011890289,0.005969803202137998,2099.167,2103.2594,-13.279999999999745,39.1540498336616
2015-06-15,2084.43,15.390000343322754,-0.004633205529385608,0.006009676092555362,2096.437,2103.6088,-27.300000000000182,42.6837391754867
2015-06-16,2096.29,14.8100004196167,0.005673679086406269,0.006404369900118025,2095.106,2103.9222,-13.309999999999945,39.353120839533304
2015-06-17,2100.44,14.5,0.001977730925124627,0.006397890735655214,2093.743,2104.4044,-13.63000000000011,42.12156407278368
2015-06-18,2121.24,13.1899995803833,0.009853976761801558,0.006499269548007858,2096.2830000000004,2105.1911999999998,25.399999999999636,55.071402416697126
2015-06-19,2109.99,13.960000038146973,-0.005317615213403526,0.006784125448673827,2097.999,2105.5674,17.159999999999854,49.393559180259224
2015-06-22,2122.85,12.739999771118164,0.006076317350836994,0.006434381352842173,2102.356,2105.9832,43.56999999999971,54.296646993968466
2015-06-23,2124.2,12.109999656677246,0.0006357354142135757,0.006428530919327956,2106.761,2106.6186000000002,44.04999999999973,53.35275038061813
2015-06-24,2108.58,13.260000228881836,-0.007380525755900911,0.006025584783333553,2107.0989999999997,2106.8734,3.380000000000109,54.29071803852883
2015-06-25,2102.31,14.010000228881836,-0.002977994976722945,0.0060727977877216115,2106.444,2106.7870000000003,-6.550000000000182,53.12417611389403
2015-06-26,2101.49,14.020000457763672,-0.00039012322679491675,0.0056028517050828956,2107.182,2106.717,7.379999999999654,57.98978343765722
2015-06-29,2057.64,18.850000381469727,-0.02108692194926015,0.008757368215405712,2104.5029999999997,2106.2462,-26.789999999999964,43.81491454635375
2015-06-30,2063.11,18.229999542236328,0.002654858078183291,0.00853983901659109,2101.185,2105.5004,-33.179999999999836,37.04045815629057
2015-07-01,2077.42,16.09000015258789,0.006912186109313318,0.008904038291592887,2098.8830000000003,2105.103,-23.019999999999982,40.91539528432733
2015-07-02,2076.78,16.790000915527344,-0.0003081219031646385,0.008054031795633113,2094.437,2104.4794,-44.45999999999958,44.54791417605238
2015-07-06,2068.76,17.010000228881836,-0.0038692233125439636,0.008002964410516166,2090.314,2103.596,-41.22999999999956,45.018121701532515
2015-07-07,2081.34,16.09000015258789,0.006062523086486958,0.008001423804631846,2086.1629999999996,2102.869,-41.50999999999976,45.26868789163877
2015-07-08,2046.68,19.65999984741211,-0.01679294892719651,0.009180856590953149,2078.411,2101.6242,-77.51999999999975,35.74005305039786
2015-07-09,2051.31,19.96999931335449,0.0022596453237141356,0.009259294794962986,2072.684,2100.3552,-57.26999999999998,29.710439273486955
2015-07-10,2076.62,16.829999923706055,0.012262958517226932,0.010402079076982493,2070.115,2099.7506,-25.690000000000055,41.048339503192246
2015-07-13,2099.6,13.899999618530272,0.011005278427365045,0.011104700493124718,2069.9260000000004,2100.0324,-1.8899999999998727,44.08427052058419
2015-07-14,2108.95,13.369999885559082,0.004443342901147857,0.008328860063072558,2075.057,2100.0456,51.309999999999945,46.27157596205564
2015-07-15,2107.4,13.229999542236328,-0.0007352331138653618,0.008388961934911022,2079.486,2099.9038,44.289999999999964,49.690191136315946
2015-07-16,2124.29,12.109999656677246,0.007982668716293924,0.008463350620677103,2084.173,2100.6004000000003,46.86999999999989,55.466030040783856
2015-07-17,2126.64,11.949999809265137,0.0011056405254354067,0.00842795548869482,2089.159,2101.5301999999997,49.85999999999967,56.20711782417695
2015-07-20,2128.28,12.25,0.0007708723459965329,0.00816991281574199,2095.111,2102.3358,59.51999999999998,72.02269609677032
2015-07-21,2119.21,12.220000267028809,-0.004270764044629494,0.008367629775230617,2098.8979999999997,2102.398,37.86999999999989,67.10574460300037
2015-07-22,2114.15,12.119999885559082,-0.002390537261033748,0.005589517342869319,2105.645,2102.5744,67.47000000000003,61.86906223744591
2015-07-23,2102.15,12.640000343322754,-0.0056922099476966175,0.006269310486224339,2110.7290000000003,2102.635,50.840000000000146,57.637425492203
2015-07-24,2079.65,13.739999771118164,-0.010761020194054139,0.006488297312636295,2111.032,2102.2584,3.0300000000002,53.01545107160654
2015-07-27,2067.64,15.600000381469728,-0.005791750069227781,0.0054568444227103404,2107.8360000000002,2101.1892000000003,-31.960000000000036,46.194444444444365
2015-07-28,2093.25,13.4399995803833,0.01231002184803006,0.006812836084612414,2106.2660000000005,2100.5996,-15.699999999999818,63.62094179584671
2015-07-29,2108.57,12.5,0.007292110507604485,0.007271861025175622,2106.3830000000003,2100.187,1.1700000000000728,65.76194670777365
2015-07-30,2108.63,12.130000114440918,2.8454898986964683e-05,0.006722710203703242,2104.817,2099.803,-15.659999999999854,60.23403030884333
2015-07-31,2103.84,12.119999885559082,-0.002274201152523918,0.006704551496734569,2102.537,2099.3628,-22.799999999999727,51.5340086830681
2015-08-03,2098.04,12.5600004196167,-0.0027606707871855756,0.006689341931614538,2099.513,2098.7072,-30.240000000000236,45.94875603416271
2015-08-04,2093.32,13.0,-0.00225225320432502,0.006624270578499572,2096.924,2098.0524,-25.889999999999873,44.89188796981575
2015-08-05,2099.84,12.510000228881836,0.0031098289855839203,0.006744394978180667,2095.493,2097.9652,-14.309999999999945,40.4080031384858
2015-08-06,2083.56,13.770000457763672,-0.007783182188635467,0.006946469769405224,2093.634,2097.1668000000004,-18.590000000000146,34.76446456358762
2015-08-07,2077.57,13.390000343322754,-0.002879027637921453,0.006096996148467572,2093.4260000000004,2096.3024,-2.0799999999999272,32.60138612502577
2015-08-10,2104.18,12.229999542236328,0.012726901022967103,0.006931426520951835,2097.0800000000004,2096.2382000000002,36.539999999999964,45.39719483064856
2015-08-11,2084.07,13.710000038146973,-0.009603129968501637,0.0066819969459988296,2096.1620000000003,2095.685,-9.179999999999836,41.56572454015254
2015-08-12,2086.05,13.609999656677246,0.0009496130321388531,0.0061460975892397,2093.91,2095.214,-22.519999999999982,45.216874628639346
2015-08-13,2083.39,13.489999771118164,-0.001275950900305485,0.00613393546624869,2091.386,2094.6004000000003,-25.240000000000236,51.259598545062566
2015-08-14,2091.54,12.829999923706056,0.0039042620368306804,0.0063224530214051585,2090.156,2094.5144,-12.300000000000182,58.26417704011069
2015-08-17,2102.44,13.020000457763672,0.005197938255237148,0.006516280962869934,2090.596,2094.7066,4.400000000000091,53.5376087458619
2015-08-18,2096.92,13.789999961853027,-0.002628973548012266,0.006533161304392139,2090.956,2095.0594,3.599999999999909,45.149471229910844
2015-08-19,2079.61,15.25,-0.0082892253214385,0.006945050173359376,2088.933,2095.0486,-20.230000000000018,39.434978884520156
2015-08-20,2035.73,19.13999938964844,-0.02132589920510587,0.009331894120260788,2084.15,2093.6592,-47.82999999999993,30.697727143909702
2015-08-21,1970.89,28.030000686645508,-0.03236925954849968,0.013330407104971962,2073.482,2090.8998,-106.68000000000006,23.000806896844594
2015-08-24,1893.21,40.7400016784668,-0.0402114162811756,0.015691186687783406,2052.3849999999998,2086.8818,-210.9699999999998,17.559900139415717
2015-08-25,1867.61,36.02000045776367,-0.01361426253218886,0.015715110594307462,2030.739,2082.5454,-216.46000000000026,14.546120729137996
2015-08-26,1940.51,30.31999969482422,0.038291286558614,0.02202918367509498,2016.1850000000002,2079.4298,-145.5400000000002,31.380001561971213
2015-08-27,1987.66,26.100000381469727,0.02400724232625184,0.02413863602471387,2006.6120000000003,2077.1742,-95.72999999999979,39.429565708105045
2015-08-28,1988.87,26.049999237060547,0.000608570807887431,0.024030304786477347,1996.345,2074.5268,-102.67000000000007,35.582285128410334
2015-08-31,1972.18,28.43000030517578,-0.008427108353350126,0.023770599771996376,1983.3190000000002,2071.7706,-130.26,35.889222387570314
2015-09-01,1913.85,31.399999618530277,-0.0300226098516122,0.024842533032267775,1965.012,2067.5906,-183.07000000000016,30.985822180999065
2015-09-02,1948.86,26.09000015258789,0.018127666183109615,0.02630405463235267,1951.937,2064.0838,-130.75000000000023,36.135787455943294
2015-09-03,1951.13,25.61000061035156,0.001164105680449443,0.02585255626834572,1943.477,2060.9348,-84.59999999999991,35.35229193181583
2015-09-04,1921.22,27.799999237060547,-0.015448291002620419,0.024315257127563817,1938.5100000000002,2057.313,-49.67000000000007,31.81617499498296
2015-09-08,1969.41,24.899999618530277,0.024773604592646017,0.021672563044202828,1946.1300000000003,2054.6713999999997,76.20000000000005,38.214688430042344
2015-09-09,1942.04,26.229999542236328,-0.013995038527950136,0.021707150537034866,1953.5729999999999,2052.3594,74.43000000000006,37.51701359272634
2015-09-10,1952.29,24.3700008392334,0.0052640755505400285,0.018108771858427488,1954.7509999999997,2050.143,11.779999999999973,41.93660610746038
2015-09-11,1961.05,23.200000762939453,0.0044770015545705895,0.016263598224799312,1952.0899999999997,2047.8156,-26.610000000000127,48.93349518772217
2015-09-14,1953.03,24.25,-0.004098031324803634,0.016268793570659155,1948.506,2045.3406,-35.83999999999992,57.636725731501784
2015-09-15,1978.09,22.540000915527344,0.012749719911298718,0.01668590467542008,1949.0970000000002,2043.5272,5.9099999999998545,64.12354264675801
2015-09-16,1995.31,21.350000381469727,0.008667694070501723,0.012938739175627404,1957.243,2041.8066000000001,81.46000000000004,58.16837586453612
2015-09-17,1990.2,21.13999938964844,-0.002564290542541979,0.01208463149551168,1961.377,2040.6770000000001,41.340000000000146,50.43285616905248
2015-09-18,1958.03,22.280000686645508,-0.01629627045108819,0.013422089008067099,1962.0669999999998,2038.8114,6.899999999999864,45.246022937476894
2015-09-21,1966.97,20.13999938964844,0.00455542189051565,0.01224443757638671,1966.6419999999998,2036.6184000000003,45.75,49.17722118694924
2015-09-22,1942.74,22.440000534057617,-0.012394939887069493,0.010143598460602931,1963.975,2033.4812,-26.670000000000073,55.113093341828616
2015-09-23,1938.76,22.1299991607666,-0.0020507542933684945,0.00914501959350719,1963.6470000000002,2030.0774,-3.2799999999999727,47.991888022904426
2015-09-24,1932.24,23.46999931335449,-0.0033686417802160917,0.00898114581976053,1961.6420000000003,2026.5742,-20.049999999999955,46.306651546552985
2015-09-25,1931.34,23.6200008392334,-0.00046588915786858695,0.008777964412671186,1958.6709999999998,2022.7151999999999,-29.710000000000036,52.231827805222274
2015-09-28,1881.77,27.6299991607666,-0.02600123923939529,0.01172790911067926,1951.5449999999996,2017.8178,-71.25999999999999,30.789127575624704
2015-09-29,1884.09,26.82999992370605,0.0012321224333906237,0.010424181177983292,1942.1449999999998,2012.934,-94.0,35.73011573504061
2015-09-30,1920.03,24.5,0.018895865203796398,0.012243050589780875,1934.6170000000002,2008.9503999999997,-75.27999999999997,42.94832560986273
2015-10-01,1923.82,22.549999237060547,0.001971981855787723,0.012379093894811979,1927.979,2005.1438,-66.38000000000011,41.681190508111
2015-10-02,1951.36,20.940000534057617,0.01421377260428928,0.012603124616568675,1927.3120000000004,2002.1280000000002,-6.670000000000073,49.65678819515803
2015-10-05,1987.05,19.540000915527344,0.018124561438544923,0.013856987209903587,1929.3200000000002,2000.276,20.079999999999927,51.764335223692505
2015-10-06,1979.92,19.399999618530277,-0.00359468696646854,0.01317325191661413,1933.0379999999998,1998.5216,37.180000000000064,46.84411270147237
2015-10-07,1995.83,18.399999618530277,0.008003564071616849,0.013222176151278504,1938.7450000000001,1996.5732,57.069999999999936,51.10552566468992
2015-10-08,2013.43,17.420000076293945,0.008779731449656634,0.013139942629687517,1946.864,1994.6704,81.19000000000005,61.5387819711739
2015-10-09,2014.89,17.079999923706055,0.0007248679667592819,0.01309913975239911,1955.2190000000003,1992.7956,83.55000000000018,60.301831627827006
2015-10-12,2017.46,16.170000076293945,0.0012746911096436508,0.00791917390302421,1968.788,1991.0680000000002,135.69000000000005,67.71287692015932
2015-10-13,2003.69,17.670000076293945,-0.00684881380942293,0.008918191299366364,1980.748,1989.181,119.60000000000014,64.70934710706359
2015-10-14,1994.24,18.030000686645508,-0.00472745525794583,0.00827364079351893,1988.1689999999999,1987.1994,74.21000000000004,63.86156322661421
2015-10-15,2023.86,16.049999237060547,0.014743553692310356,0.00892179160446235,1998.173,1985.6798,100.03999999999996,68.33095577746079
2015-10-16,2033.11,15.050000190734863,0.004560061340766879,0.008324697777145354,2006.3480000000004,1984.6707999999999,81.75,85.68666289379365
2015-10-19,2033.66,14.979999542236328,0.00027048493195005823,0.006749061626952885,2011.009,1983.7926,46.61000000000013,85.56617682027873
2015-10-20,2030.77,15.75,-0.0014220938665690213,0.006570153964175282,2016.0940000000003,1982.3244,50.84999999999991,81.24365195801828
2015-10-21,2018.94,16.700000762939453,-0.005842410271440132,0.006746446053794199,2018.405,1981.0218,23.110000000000127,75.67202850048584
2015-10-22,2052.51,14.449999809265137,0.016490813232663316,0.008033215912319978,2022.3129999999996,1980.351,39.080000000000155,76.43891473678713
2015-10-23,2075.15,14.460000038146973,0.010970005786788946,0.008503087284232016,2028.339,1980.1861999999999,60.25999999999999,74.71386894075408
2015-10-26,2071.18,15.289999961853027,-0.0019149470559137484,0.008631635813008057,2033.711,1979.779,53.7199999999998,76.06237148731995
2015-10-27,2065.89,15.43000030517578,-0.002557366872257423,0.008204221792217024,2039.931,1979.0480000000002,62.19999999999982,71.30001216101171
2015-10-28,2090.35,14.329999923706056,0.01177038977262058,0.00812327722004623,2049.542,1978.9166,96.1099999999999,72.44921783796394
2015-10-29,2089.41,14.609999656677246,-0.0004497865982006129,0.007428626222156742,2056.097,1979.1126000000002,65.54999999999995,71.814988290398
2015-10-30,2079.36,15.06999969482422,-0.004821575414258128,0.007818216077240639,2060.7219999999998,1979.9851999999998,46.25000000000023,67.36033206192506
2015-11-02,2104.05,14.149999618530272,0.011803904793109323,0.008327945759548453,2067.761,1982.6484,70.3900000000001,76.52219873150105
2015-11-03,2109.79,14.539999961853027,0.002724357616923586,0.008162613870919237,2075.6629999999996,1986.98,79.01999999999998,81.14723165669307
2015-11-04,2102.31,15.510000228881836,-0.0035516762958985523,0.007888960453811641,2084.0,1991.6740000000002,83.36999999999989,74.01285583103764
2015-11-05,2099.93,15.050000190734863,-0.001132729332202236,0.00667518395398665,2088.7419999999997,1994.8624,47.41999999999962,71.3509713701431
2015-11-06,2099.2,14.329999923706056,-0.0003476910728431842,0.005959997271027074,2091.147,1997.0932,24.049999999999727,70.91791140048502
2015-11-09,2078.58,16.520000457763672,-0.009871351502606852,0.006875692824313558,2091.8869999999997,1998.8873999999998,7.400000000000091,63.70778140948448
2015-11-10,2081.72,15.289999961853027,0.0015095068126030056,0.0068040839446137265,2093.4700000000003,2001.0782000000002,15.829999999999927,68.94387447193718
2015-11-11,2075.0,16.059999465942383,-0.003233321394967414,0.005666342088321091,2091.935,2004.3011999999999,-15.349999999999909,58.098667626935494
2015-11-12,2045.97,18.3700008392334,-0.014089149017324396,0.007059745640132829,2087.591,2006.2434,-43.43999999999983,39.95455797301013
2015-11-13,2023.04,20.07999992370605,-0.011270674060276152,0.00760907890418895,2081.959,2007.6816000000001,-56.320000000000164,35.34104750304505
2015-11-16,2053.19,18.15999984741211,0.014793350640956328,0.008273904393783898,2076.8729999999996,2010.3210000000001,-50.86000000000013,46.64127790119542
2015-11-17,2050.44,18.84000015258789,-0.0013402769799722193,0.008089415045592598,2070.938,2011.9416,-59.34999999999991,38.075888855691666
2015-11-18,2083.58,16.850000381469727,0.01603316380542843,0.010037739211082433,2069.0649999999996,2014.7723999999998,-18.730000000000018,48.53921322976699
2015-11-19,2081.24,16.989999771118164,-0.0011236981412047731,0.010037715843424925,2067.196,2017.3513999999998,-18.690000000000055,50.489991659716345
2015-11-20,2089.17,15.470000267028809,0.0038029879831690382,0.010148027723882794,2066.1929999999998,2019.9138,-10.029999999999745,45.75051405071964
2015-11-23,2086.59,15.619999885559082,-0.0012357033585728208,0.00961330190732426,2066.9939999999997,2022.585,8.010000000000218,43.252675663099176
2015-11-24,2089.14,15.93000030517578,0.0012213434858008502,0.009609986664936732,2067.736,2024.806,7.420000000000073,46.056650098808284
2015-11-25,2088.87,15.1899995803833,-0.00012924813505752467,0.009530981826955406,2069.123,2026.6772,13.86999999999989,46.646045608927714
2015-11-27,2090.11,15.119999885559082,0.0005934462650656421,0.008015840960744305,2073.5370000000003,2028.6754,44.1400000000001,47.25194993651379
2015-11-30,2080.41,16.1299991607666,-0.004651706497517027,0.006994097503813923,2079.2740000000003,2031.1229999999998,57.36999999999989,50.592348028743416
2015-12-01,2102.63,14.670000076293944,0.010623952433730842,0.006288098803116118,2084.218,2033.8362,49.440000000000055,56.0242005185826
2015-12-02,2079.51,15.90999984741211,-0.011056653069340215,0.007550665274295042,2087.125,2036.5716,29.070000000000164,51.18715451434594
2015-12-03,2049.62,18.11000061035156,-0.014477878923262813,0.0071373304002760405,2083.7290000000003,2038.7888,-33.960000000000036,50.95644882343689
2015-12-04,2091.69,14.8100004196167,0.0203179415517183,0.009969541378539538,2084.774,2041.9778,10.450000000000273,66.3491307454155
2015-12-07,2077.07,15.84000015258789,-0.007014104884478266,0.010156526309158078,2083.5640000000003,2044.8924000000002,-12.099999999999909,56.14134348318074
2015-12-08,2063.59,17.600000381469727,-0.006511062305276753,0.010329842241605953,2081.264,2048.5288,-23.0,53.20497197172802
2015-12-09,2047.62,19.61000061035156,-0.007769041389937937,0.01049446710003515,2077.112,2051.7994,-41.51999999999998,40.43515267581663
2015-12-10,2052.23,19.34000015258789,0.002248863711052729,0.010568441023489016,2073.448,2054.4434,-36.63999999999987,42.37582128777935
2015-12-11,2012.37,24.38999938964844,-0.019613874846502764,0.011912771405258496,2065.674,2056.2144,-77.74000000000024,32.716716176073504
2015-12-14,2021.94,22.729999542236328,0.004744314616645313,0.012204267320594011,2059.827,2057.626,-58.4699999999998,35.894750621809195
2015-12-15,2043.41,20.950000762939453,0.010562534400149612,0.012196745843176537,2053.905,2058.7531999999997,-59.22000000000003,40.78358660163661
2015-12-16,2073.07,17.860000610351562,0.014410619402612932,0.012931092433602033,2053.261,2060.6162,-6.440000000000055,47.15294796021342
2015-12-17,2041.89,18.940000534057617,-0.01515475083488926,0.013014992012385748,2052.4880000000003,2061.5373999999997,-7.729999999999791,42.15730921865855
2015-12-18,2005.55,20.700000762939453,-0.01795751217964754,0.011826229739060369,2043.8740000000003,2061.3798,-86.1400000000001,38.79542597138245
2015-12-21,2021.15,18.700000762939453,0.007748318994364429,0.012346601374964409,2038.282,2061.505,-55.92000000000007,37.55802589787447
2015-12-22,2038.97,16.600000381469727,0.00877812203932951,0.012765778469734408,2035.8199999999997,2061.9352,-24.62000000000012,43.70770472465388
